1.45324,
0.614269,
0.60975,
0.605223,
0.600692,
0.596155,
0.591606,
0.587043,
0.582466,
0.577879,
0.573283,
0.56868,
0.564064,
0.559433,
0.554789,
0.550137,
0.545479,
0.540818,
0.536148,
0.531464,
0.526766,
0.522056,
0.517337,
0.512615,
0.507887,
0.503149,
0.498398,
0.493634,
0.488857,
0.484074,
0.479286,
0.474489,
0.469682,
0.464863,
0.460032,
0.455191,
0.450344,
0.445493,
0.44064,
0.435783,
0.430916,
0.426039,
0.421149,
0.416248,
0.411338,
0.406423,
0.401503,
0.396578,
0.391644,
0.3867,
0.381744,
0.376779,
0.371805,
0.366825,
0.361843,
0.356857,
0.351863,
0.346859,
0.341842,
0.336816,
0.331782,
0.326741,
0.321697,
0.316649,
0.311596,
0.306538,
0.301471,
0.296394,
0.291308,
0.286213,
0.28111,
0.276003,
0.270895,
0.265782,
0.260665,
0.255542,
0.250411,
0.245272,
0.240125,
0.23497,
0.229808,
0.224641,
0.21947,
0.214297,
0.209119,
0.203938,
0.198753,
0.193561,
0.188362,
0.183154,
0.177939,
0.172715,
0.167485,
0.162252,
0.157016,
0.151778,
0.146539,
0.141297,
0.136051,
0.130801,
0.125548,
0.120286,
0.115016,
0.10974,
0.104456,
0.0991657,
0.0938716,
0.0885755,
0.0832774,
0.0779772,
0.0726751,
0.0673709,
0.0620647,
0.0567566,
0.0514443,
0.0461261,
0.0408038,
0.0354775,
0.0301472,
0.0248128,
0.0194744,
0.01413,
0.00877748,
0.00342096,
-0.00193756,
-0.00729811,
-0.0126607,
-0.0180252,
-0.0233898,
-0.0287564,
-0.034125,
-0.0394936,
-0.0448642,
-0.0502368,
-0.0556114,
-0.0609881,
-0.0663668,
-0.0717474,
-0.0771301,
-0.0825168,
-0.0879076,
-0.0933024,
-0.0987012,
-0.104104,
-0.109509,
-0.114916,
-0.120327,
-0.125739,
-0.131154,
-0.136571,
-0.14199,
-0.147411,
-0.152834,
-0.158259,
-0.163684,
-0.169111,
-0.17454,
-0.179969,
-0.185398,
-0.190825,
-0.196252,
-0.201681,
-0.20711,
-0.212541,
-0.217972,
-0.223401,
-0.22883,
-0.234261,
-0.239694,
-0.245127,
-0.25056,
-0.255993,
-0.261426,
-0.266859,
-0.272292,
-0.277725,
-0.283158,
-0.288592,
-0.294025,
-0.299458,
-0.304891,
-0.310324,
-0.315757,
-0.32119,
-0.326623,
-0.332056,
-0.337489,
-0.342922,
-0.348353,
-0.353784,
-0.359215,
-0.364644,
-0.370073,
-0.375502,
-0.380931,
-0.38636,
-0.391789,
-0.397218,
-0.402645,
-0.408072,
-0.413499,
-0.418924,
-0.424349,
-0.429774,
-0.435199,
-0.440622,
-0.446043,
-0.451462,
-0.456879,
-0.462294,
-0.467706,
-0.473115,
-0.47852,
-0.483925,
-0.489328,
-0.494727,
-0.500121,
-0.505512,
-0.510901,
-0.516288,
-0.52167,
-0.527049,
-0.532424,
-0.537796,
-0.543169,
-0.548539,
-0.553908,
-0.559277,
-0.564643,
-0.570008,
-0.575372,
-0.580735,
-0.586095,
-0.591454,
-0.596808,
-0.602161,
-0.607511,
-0.612856,
-0.618194,
-0.623527,
-0.628853,
-0.634175,
-0.639491,
-0.644804,
-0.650114,
-0.65542,
-0.660724,
-0.666026,
-0.671326,
-0.676627,
-0.681923,
-0.687213,
-0.692499,
-0.697781,
-0.703057,
-0.708325,
-0.713585,
-0.718838,
-0.724086,
-0.729328,
-0.734568,
-0.739805,
-0.745041,
-0.750275,
-0.755504,
-0.76073,
-0.76595,
-0.771161,
-0.776365,
-0.78156,
-0.786747,
-0.791929,
-0.797106,
-0.802279,
-0.807451,
-0.81262,
-0.817783,
-0.822938,
-0.828085,
-0.833222,
-0.838347,
-0.843464,
-0.848577,
-0.853686,
-0.858793,
-0.863897,
-0.868996,
-0.874085,
-0.879159,
-0.884222,
-0.889276,
-0.894325,
-0.899369,
-0.90441,
-0.909446,
-0.914474,
-0.919491,
-0.924493,
-0.929483,
-0.934467,
-0.939447,
-0.944421,
-0.949382,
-0.954328,
-0.95926,
-0.964181,
-0.969097,
-0.974004,
-0.978898,
-0.983775,
-0.988638,
-0.993493,
-0.998344,
-1.00319,
-1.00802,
-1.01283,
-1.01763,
-1.02242,
-1.0272,
-1.03196,
-1.03669,
-1.04142,
-1.04613,
-1.05083,
-1.05551,
-1.06018,
-1.06484,
-1.06948,
-1.0741,
-1.0787,
-1.08329,
-1.08786,
-1.0924,
-1.09693,
-1.10145,
-1.10594,
-1.11042,
-1.11487,
-1.11931,
-1.12372,
-1.1281,
-1.13247,
-1.13681,
-1.14114,
-1.14544,
-1.14972,
-1.15399,
-1.15822,
-1.16244,
-1.16663,
-1.1708,
-1.17494,
-1.17906,
-1.18315,
-1.18722,
-1.19127,
-1.19529,
-1.19929,
-1.20325,
-1.2072,
-1.21111,
-1.215,
-1.21887,
-1.22271,
-1.22653,
-1.23032,
-1.23408,
-1.23781,
-1.24151,
-1.24519,
-1.24883,
-1.25246,
-1.25605,
-1.25961,
-1.26313,
-1.26663,
-1.2701,
-1.27353,
-1.27694,
-1.28031,
-1.28365,
-1.28696,
-1.29024,
-1.29349,
-1.29671,
-1.2999,
-1.30305,
-1.30617,
-1.30926,
-1.31232,
-1.31534,
-1.31832,
-1.32127,
-1.32418,
-1.32706,
-1.32991,
-1.33272,
-1.3355,
-1.33824,
-1.34095,
-1.34362,
-1.34626,
-1.34886,
-1.35142,
-1.35394,
-1.35642,
-1.35886,
-1.36126,
-1.36363,
-1.36597,
-1.36826,
-1.37053,
-1.37276,
-1.37494,
-1.37709,
-1.37921,
-1.38128,
-1.38331,
-1.38531,
-1.38728,
-1.3892,
-1.39109,
-1.39294,
-1.39476,
-1.39654,
-1.39829,
-1.40001,
-1.40168,
-1.40332,
-1.40493,
-1.40651,
-1.40806,
-1.40957,
-1.41104,
-1.41248,
-1.41389,
-1.41527,
-1.41662,
-1.41793,
-1.41922,
-1.42047,
-1.42169,
-1.42289,
-1.42405,
-1.42519,
-1.4263,
-1.42738,
-1.42844,
-1.42947,
-1.43048,
-1.43145,
-1.4324,
-1.43333,
-1.43422,
-1.43509,
-1.43594,
-1.43677,
-1.43757,
-1.43835,
-1.43911,
-1.43984,
-1.44055,
-1.44124,
-1.4419,
-1.44254,
-1.44316,
-1.44376,
-1.44433,
-1.44488,
-1.44541,
-1.44593,
-1.44642,
-1.4469,
-1.44736,
-1.44779,
-1.44821,
-1.44861,
-1.44899,
-1.44935,
-1.44969,
-1.45002,
-1.45033,
-1.45062,
-1.4509,
-1.45117,
-1.45143,
-1.45167,
-1.45189,
-1.4521,
-1.4523,
-1.45249,
-1.45265,
-1.45281,
-1.45295,
-1.45308,
-1.45319,
-1.45329,
-1.45337,
-1.45345,
-1.4535,
-1.45354,
-1.45356,
-1.45358,
-1.45359,
-1.4536,
-1.45359,
-1.45357,
-1.45353,
-1.45349,
-1.45345,
-1.4534,
-1.45335,
-1.45329,
-1.45322,
-1.45314,
-1.45305,
-1.45296,
-1.45285,
-1.45275,
-1.45264,
-1.45252,
-1.4524,
-1.45228,
-1.45215,
-1.45201,
-1.45186,
-1.4517,
-1.45154,
-1.45137,
-1.4512,
-1.45103,
-1.45085,
-1.45067,
-1.45048,
-1.45029,
-1.45009,
-1.44989,
-1.44967,
-1.44945,
-1.44922,
-1.44899,
-1.44876,
-1.44852,
-1.44828,
-1.44804,
-1.4478,
-1.44756,
-1.44731,
-1.44706,
-1.4468,
-1.44654,
-1.44627,
-1.44599,
-1.4457,
-1.44541,
-1.44512,
-1.44482,
-1.44452,
-1.44422,
-1.44392,
-1.44361,
-1.44331,
-1.443,
-1.44269,
-1.44238,
-1.44206,
-1.44174,
-1.44142,
-1.44108,
-1.44074,
-1.4404,
-1.44005,
-1.4397,
-1.43934,
-1.43898,
-1.43862,
-1.43825,
-1.43788,
-1.43751,
-1.43713,
-1.43676,
-1.43638,
-1.43599,
-1.4356,
-1.43521,
-1.43482,
-1.43442,
-1.434,
-1.43359,
-1.43317,
-1.43275,
-1.43232,
-1.43189,
-1.43146,
-1.43103,
-1.43059,
-1.43016,
-1.42972,
-1.42927,
-1.42882,
-1.42836,
-1.4279,
-1.42743,
-1.42696,
-1.42648,
-1.42599,
-1.4255,
-1.42501,
-1.42452,
-1.42403,
-1.42353,
-1.42303,
-1.42253,
-1.42202,
-1.42151,
-1.421,
-1.42048,
-1.41996,
-1.41943,
-1.41889,
-1.41834,
-1.41779,
-1.41724,
-1.41668,
-1.41612,
-1.41556,
-1.415,
-1.41444,
-1.41387,
-1.4133,
-1.41273,
-1.41215,
-1.41157,
-1.41098,
-1.41038,
-1.40977,
-1.40916,
-1.40855,
-1.40792,
-1.4073,
-1.40667,
-1.40605,
-1.40542,
-1.40478,
-1.40414,
-1.40349,
-1.40284,
-1.40217,
-1.4015,
-1.40083,
-1.40014,
-1.39946,
-1.39877,
-1.39808,
-1.39738,
-1.39669,
-1.39598,
-1.39527,
-1.39456,
-1.39383,
-1.39309,
-1.39235,
-1.39161,
-1.39085,
-1.3901,
-1.38934,
-1.38858,
-1.38782,
-1.38705,
-1.38627,
-1.38548,
-1.38468,
-1.38388,
-1.38307,
-1.38225,
-1.38143,
-1.38061,
-1.37979,
-1.37897,
-1.37814,
-1.3773,
-1.37645,
-1.3756,
-1.37473,
-1.37386,
-1.37298,
-1.3721,
-1.37122,
-1.37033,
-1.36943,
-1.36853,
-1.36761,
-1.36668,
-1.36575,
-1.3648,
-1.36386,
-1.3629,
-1.36195,
-1.36098,
-1.36001,
-1.35903,
-1.35803,
-1.35703,
-1.35602,
-1.35501,
-1.35399,
-1.35297,
-1.35194,
-1.3509,
-1.34984,
-1.34878,
-1.34771,
-1.34664,
-1.34555,
-1.34447,
-1.34338,
-1.34227,
-1.34115,
-1.34003,
-1.33889,
-1.33775,
-1.33661,
-1.33546,
-1.3343,
-1.33313,
-1.33195,
-1.33076,
-1.32955,
-1.32835,
-1.32714,
-1.32592,
-1.32469,
-1.32345,
-1.3222,
-1.32093,
-1.31966,
-1.31838,
-1.3171,
-1.3158,
-1.31448,
-1.31316,
-1.31183,
-1.31049,
-1.30915,
-1.3078,
-1.30643,
-1.30504,
-1.30365,
-1.30225,
-1.30084,
-1.29942,
-1.29798,
-1.29653,
-1.29507,
-1.2936,
-1.29213,
-1.29065,
-1.28915,
-1.28763,
-1.2861,
-1.28457,
-1.28303,
-1.28148,
-1.27991,
-1.27833,
-1.27673,
-1.27513,
-1.27352,
-1.27189,
-1.27024,
-1.26859,
-1.26693,
-1.26525,
-1.26357,
-1.26186,
-1.26015,
-1.25843,
-1.25669,
-1.25494,
-1.25317,
-1.25139,
-1.24961,
-1.24781,
-1.246,
-1.24418,
-1.24234,
-1.24049,
-1.23864,
-1.23676,
-1.23487,
-1.23296,
-1.23104,
-1.22912,
-1.22718,
-1.22523,
-1.22326,
-1.22129,
-1.2193,
-1.2173,
-1.21527,
-1.21323,
-1.21119,
-1.20914,
-1.20707,
-1.20498,
-1.20288,
-1.20077,
-1.19865,
-1.19652,
-1.19437,
-1.1922,
-1.19003,
-1.18784,
-1.18563,
-1.18341,
-1.18118,
-1.17893,
-1.17668,
-1.1744,
-1.1721,
-1.1698,
-1.16749,
-1.16516,
-1.16281,
-1.16045,
-1.15808,
-1.15569,
-1.15328,
-1.15086,
-1.14843,
-1.14599,
-1.14352,
-1.14104,
-1.13855,
-1.13605,
-1.13354,
-1.13101,
-1.12847,
-1.12591,
-1.12334,
-1.12076,
-1.11815,
-1.11553,
-1.11291,
-1.11027,
-1.10761,
-1.10493,
-1.10225,
-1.09954,
-1.09682,
-1.09408,
-1.09133,
-1.08857,
-1.08579,
-1.083,
-1.08019,
-1.07737,
-1.07455,
-1.07171,
-1.06885,
-1.06598,
-1.0631,
-1.0602,
-1.05728,
-1.05434,
-1.0514,
-1.04845,
-1.04547,
-1.04248,
-1.03948,
-1.03646,
-1.03343,
-1.03038,
-1.02732,
-1.02424,
-1.02115,
-1.01804,
-1.01492,
-1.01178,
-1.00864,
-1.00548,
-1.0023,
-0.999103,
-0.995898,
-0.992682,
-0.989449,
-0.986195,
-0.982929,
-0.979653,
-0.976361,
-0.973049,
-0.969722,
-0.966388,
-0.963042,
-0.959677,
-0.956294,
-0.952898,
-0.949487,
-0.946058,
-0.942611,
-0.939151,
-0.935686,
-0.932211,
-0.928715,
-0.925202,
-0.921678,
-0.918144,
-0.914597,
-0.911029,
-0.907445,
-0.903855,
-0.900256,
-0.896642,
-0.893008,
-0.889359,
-0.885701,
-0.882026,
-0.878331,
-0.87462,
-0.870899,
-0.86717,
-0.863429,
-0.85967,
-0.855895,
-0.852109,
-0.848312,
-0.844496,
-0.840665,
-0.836821,
-0.832965,
-0.829095,
-0.825207,
-0.821303,
-0.81739,
-0.81347,
-0.809536,
-0.805585,
-0.801618,
-0.79764,
-0.793651,
-0.789648,
-0.785629,
-0.781596,
-0.777555,
-0.773504,
-0.769436,
-0.765353,
-0.761255,
-0.757148,
-0.753032,
-0.748904,
-0.74476,
-0.740603,
-0.736435,
-0.732258,
-0.72807,
-0.723864,
-0.719642,
-0.715409,
-0.711169,
-0.706914,
-0.702641,
-0.698355,
-0.69406,
-0.689759,
-0.685448,
-0.681123,
-0.676782,
-0.672426,
-0.668063,
-0.663694,
-0.659314,
-0.654919,
-0.650507,
-0.646085,
-0.641656,
-0.637218,
-0.632768,
-0.628302,
-0.623822,
-0.619334,
-0.614839,
-0.610337,
-0.605825,
-0.601296,
-0.596752,
-0.592197,
-0.587636,
-0.583068,
-0.578485,
-0.573886,
-0.569275,
-0.564658,
-0.560037,
-0.555408,
-0.550765,
-0.546105,
-0.541434,
-0.536754,
-0.532069,
-0.527379,
-0.522682,
-0.517972,
-0.51325,
-0.508516,
-0.503773,
-0.499023,
-0.494269,
-0.489509,
-0.484737,
-0.479952,
-0.475156,
-0.47035,
-0.465539,
-0.460721,
-0.455893,
-0.451054,
-0.446203,
-0.441341,
-0.43647,
-0.431595,
-0.426714,
-0.421825,
-0.416926,
-0.412017,
-0.407098,
-0.402169,
-0.397232,
-0.392291,
-0.387347,
-0.3824,
-0.377447,
-0.372486,
-0.367516,
-0.362537,
-0.357545,
-0.352545,
-0.347542,
-0.342534,
-0.337522,
-0.332505,
-0.327479,
-0.322443,
-0.317397,
-0.312343,
-0.307281,
-0.302213,
-0.297141,
-0.292064,
-0.286984,
-0.281898,
-0.276804,
-0.271701,
-0.266591,
-0.261473,
-0.256346,
-0.251214,
-0.246077,
-0.240938,
-0.235798,
-0.230653,
-0.225503,
-0.220344,
-0.215177,
-0.210002,
-0.204821,
-0.199633,
-0.194438,
-0.189241,
-0.18404,
-0.178835,
-0.173626,
-0.168414,
-0.163201,
-0.157982,
-0.152757,
-0.147522,
-0.142279,
-0.137031,
-0.131778,
-0.126521,
-0.121259,
-0.115994,
-0.110726,
-0.105457,
-0.100185,
-0.0949098,
-0.0896283,
-0.0843427,
-0.0790511,
-0.0737514,
-0.0684457,
-0.063136,
-0.0578222,
-0.0525024,
-0.0471786,
-0.0418527,
-0.0365249,
-0.031195,
-0.0258631,
-0.0205312,
-0.0151973,
-0.00986142,
-0.00452349,
0.000816446,
0.0061584,
0.0115044,
0.0168584,
0.0222185,
0.0275806,
0.0329487,
0.0383209,
0.043695,
0.0490712,
0.0544514,
0.0598357,
0.0652219,
0.0706102,
0.0760005,
0.0813928,
0.0867851,
0.0921774,
0.0975717,
0.102968,
0.108364,
0.113763,
0.119163,
0.124565,
0.12997,
0.135374,
0.140781,
0.146189,
0.151599,
0.157012,
0.162424,
0.167839,
0.173255,
0.178676,
0.1841,
0.189525,
0.194951,
0.20038,
0.20581,
0.211243,
0.216675,
0.222108,
0.22754,
0.232975,
0.238412,
0.243848,
0.249285,
0.254723,
0.260164,
0.265605,
0.271045,
0.276486,
0.281927,
0.287367,
0.292808,
0.29825,
0.303693,
0.309136,
0.31458,
0.320023,
0.325464,
0.330904,
0.336343,
0.341781,
0.347222,
0.352661,
0.358097,
0.363534,
0.368968,
0.374399,
0.37983,
0.38526,
0.390687,
0.396111,
0.401536,
0.40696,
0.412383,
0.417801,
0.423218,
0.428632,
0.434044,
0.439457,
0.444867,
0.450276,
0.455682,
0.461086,
0.466489,
0.471889,
0.477288,
0.482684,
0.488078,
0.49347,
0.498863,
0.504255,
0.509647,
0.515038,
0.520426,
0.525812,
0.531194,
0.536575,
0.541953,
0.547327,
0.552695,
0.558057,
0.563417,
0.568775,
0.574129,
0.579479,
0.584825,
0.590167,
0.595505,
0.600841,
0.606175,
0.611507,
0.616839,
0.622169,
0.627497,
0.632822,
0.638144,
0.643464,
0.648782,
0.654096,
0.659403,
0.664703,
0.669997,
0.675286,
0.68057,
0.685847,
0.691121,
0.69639,
0.701658,
0.706923,
0.712184,
0.717442,
0.722695,
0.727947,
0.733192,
0.738431,
0.743664,
0.748889,
0.754109,
0.759322,
0.764531,
0.769736,
0.774937,
0.780136,
0.785333,
0.790526,
0.795711,
0.800885,
0.806052,
0.811211,
0.816364,
0.82151,
0.826651,
0.831789,
0.836926,
0.842058,
0.847185,
0.852301,
0.857406,
0.8625,
0.867586,
0.872664,
0.877736,
0.882805,
0.887869,
0.892927,
0.897977,
0.903017,
0.908044,
0.913062,
0.918074,
0.92308,
0.928077,
0.933067,
0.938046,
0.943012,
0.947965,
0.952912,
0.957855,
0.962793,
0.967722,
0.972639,
0.97754,
0.982429,
0.98731,
0.992182,
0.997043,
1.00189,
1.00671,
1.01153,
1.01633,
1.02113,
1.0259,
1.03065,
1.0354,
1.04013,
1.04485,
1.04955,
1.05424,
1.05892,
1.06358,
1.06821,
1.07284,
1.07745,
1.08204,
1.08661,
1.09116,
1.0957,
1.10021,
1.10471,
1.10919,
1.11364,
1.11807,
1.12249,
1.12689,
1.13126,
1.13562,
1.13995,
1.14426,
1.14855,
1.15282,
1.15706,
1.16128,
1.16547,
1.16964,
1.17379,
1.17791,
1.18201,
1.18609,
1.19014,
1.19417,
1.19817,
1.20215,
1.20609,
1.21002,
1.21392,
1.2178,
1.22164,
1.22546,
1.22925,
1.23302,
1.23675,
1.24046,
1.24413,
1.24778,
1.2514,
1.25499,
1.25856,
1.2621,
1.2656,
1.26908,
1.27253,
1.27596,
1.27934,
1.2827,
1.28602,
1.28931,
1.29257,
1.2958,
1.299,
1.30216,
1.30529,
1.30839,
1.31145,
1.31449,
1.31748,
1.32045,
1.32337,
1.32627,
1.32912,
1.33195,
1.33473,
1.33749,
1.34021,
1.34288,
1.34552,
1.34813,
1.35069,
1.35322,
1.35572,
1.35818,
1.36059,
1.36297,
1.36531,
1.36762,
1.36988,
1.37211,
1.37431,
1.37646,
1.37858,
1.38066,
1.38271,
1.38472,
1.3867,
1.38863,
1.39053,
1.3924,
1.39422,
1.39601,
1.39777,
1.3995,
1.40118,
1.40284,
1.40446,
1.40604,
1.40759,
1.40911,
1.41059,
1.41204,
1.41345,
1.41484,
1.41619,
1.4175,
1.41879,
1.42005,
1.42128,
1.42248,
1.42365,
1.4248,
1.42592,
1.427,
1.42807,
1.4291,
1.43011,
1.4311,
1.43205,
1.43298,
1.43388,
1.43476,
1.43561,
1.43643,
1.43724,
1.43802,
1.43878,
1.43951,
1.44022,
1.44091,
1.44158,
1.44222,
1.44284,
1.44344,
1.44402,
1.44458,
1.44512,
1.44564,
1.44614,
1.44663,
1.4471,
1.44754,
1.44797,
1.44838,
1.44877,
1.44914,
1.44949,
1.44982,
1.45013,
1.45043,
1.45072,
1.45099,
1.45125,
1.45149,
1.45172,
1.45194,
1.45214,
1.45232,
1.4525,
1.45266,
1.4528,
1.45292,
1.45304,
1.45315,
